order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
13900,7820,2026-03-01,199,1,477.19,477.19,Cancelled,
13901,6446,2026-05-27,484,5,220.29,1101.45,Pending,
13902,7271,2025-09-28,125,4,266.82,1067.28,Completed,2025-09-30
13903,2409,2025-01-02,314,4,678.24,2712.96,Completed,2025-01-03
13904,5188,2024-02-15,233,1,119.54,119.54,Cancelled,
13905,7971,2024-06-03,38,4,646.29,2585.16,Completed,2024-06-05
13906,4155,2026-06-20,159,2,688.27,1376.54,Completed,2026-06-23
13907,7983,2026-03-16,3,3,481.07,1443.21,Completed,2026-03-19
13908,3689,2026-06-05,470,4,35.78,143.12,Completed,2026-06-06
13909,3319,2023-10-27,461,3,98.67,296.01,Pending,
13910,8155,2025-09-14,68,1,113.47,113.47,Cancelled,
13911,684,2023-02-24,49,4,588.38,2353.52,Completed,2023-02-25
13912,375,2024-08-26,421,5,309.53,1547.65,Completed,2024-08-27
13913,7438,2025-03-29,291,2,238.03,476.06,Completed,2025-04-03
13914,7369,2025-05-06,181,1,257.65,257.65,Cancelled,
13915,6445,2023-12-05,356,5,754.96,3774.80,Pending,
13916,1720,2025-12-01,110,1,219.75,219.75,Pending,
13917,3839,2023-11-01,408,5,124.42,622.10,Completed,2023-11-02
13918,5933,2024-07-10,282,4,224.97,899.88,Cancelled,
13919,6075,2024-11-09,400,4,28.26,113.04,Pending,
13920,1510,2023-03-29,425,4,129.14,516.56,Completed,2023-03-30
13921,6458,2023-02-06,406,3,250.03,750.09,Completed,2023-02-08
13922,3896,2023-03-14,433,5,197.15,985.75,Completed,2023-03-14
13923,6026,2025-08-09,81,4,46.89,187.56,Completed,2025-08-15
13924,2876,2024-11-13,301,4,316.23,1264.92,Pending,
13925,100,2025-05-07,155,3,362.63,1087.89,Completed,2025-05-09
13926,1021,2024-01-09,384,2,274.01,548.02,Completed,2024-01-13
13927,9531,2023-10-18,351,1,28.09,28.09,Completed,2023-10-23
13928,8602,2025-05-06,402,4,662.49,2649.96,Completed,2025-05-13
13929,5154,2024-12-31,90,2,322.70,645.40,Completed,2025-01-04
13930,7656,2025-07-18,130,4,140.67,562.68,Pending,
13931,9498,2023-06-03,138,1,500.16,500.16,Completed,2023-06-07
13932,7796,2026-04-26,489,5,273.89,1369.45,Completed,2026-04-27
13933,3879,2025-09-29,475,5,491.68,2458.40,Completed,2025-10-03
13934,7470,2024-04-19,372,1,596.15,596.15,Completed,2024-04-19
13935,8300,2023-05-13,172,5,372.05,1860.25,Completed,2023-05-18
13936,5943,2025-10-12,386,4,766.76,3067.04,Completed,2025-10-13
13937,8551,2025-03-07,25,1,319.86,319.86,Completed,2025-03-07
13938,8048,2023-09-18,52,2,687.07,1374.14,Completed,2023-09-18
13939,4712,2025-08-19,231,4,84.58,338.32,Completed,2025-08-24
13940,7572,2024-10-05,319,4,405.22,1620.88,Completed,2024-10-10
13941,9003,2024-11-03,434,2,138.77,277.54,Completed,2024-11-09
13942,4670,2023-10-31,47,5,168.97,844.85,Completed,2023-11-06
13943,4233,2023-02-01,88,4,267.31,1069.24,Completed,2023-02-05
13944,2197,2026-06-08,118,5,217.93,1089.65,Completed,2026-06-09
13945,4544,2024-11-21,127,3,33.83,101.49,Completed,2024-11-25
13946,5461,2025-11-27,360,1,153.98,153.98,Completed,2025-12-01
13947,3710,2025-01-07,263,5,265.27,1326.35,Pending,
13948,5357,2025-05-18,159,1,689.51,689.51,Completed,2025-05-25
13949,4541,2023-11-26,500,3,462.30,1386.90,Completed,2023-12-03
13950,830,2025-03-17,420,2,56.52,113.04,Cancelled,
13951,2305,2024-05-13,80,3,570.67,1712.01,Completed,2024-05-17
13952,8035,2024-07-06,45,3,440.70,1322.10,Pending,
13953,5285,2023-06-14,48,5,781.43,3907.15,Completed,2023-06-21
13954,8058,2023-02-09,306,4,340.28,1361.12,Pending,
13955,2281,2025-06-05,175,2,539.75,1079.50,Completed,2025-06-11
13956,4295,2024-09-22,392,5,658.93,3294.65,Completed,2024-09-24
13957,4961,2024-08-08,218,3,277.84,833.52,Completed,2024-08-13
13958,6810,2025-01-03,399,1,22.01,22.01,Completed,2025-01-04
13959,6037,2026-04-24,163,4,193.48,773.92,Pending,
13960,254,2025-02-17,224,4,234.39,937.56,Completed,2025-02-22
13961,7276,2023-08-12,483,5,503.36,2516.80,Completed,2023-08-15
13962,3597,2026-01-05,133,5,304.41,1522.05,Pending,
13963,5275,2023-03-29,102,5,389.70,1948.50,Completed,2023-03-31
13964,1585,2025-01-13,129,1,810.90,810.90,Completed,2025-01-16
13965,7357,2023-12-01,223,2,479.50,959.00,Completed,2023-12-04
13966,5193,2026-07-20,109,1,420.75,420.75,Pending,
13967,3869,2023-06-14,38,1,524.60,524.60,Completed,2023-06-17
13968,9955,2023-10-22,43,1,109.25,109.25,Cancelled,
13969,4105,2023-05-02,473,5,571.97,2859.85,Completed,2023-05-04
13970,3281,2023-10-03,258,2,417.27,834.54,Completed,2023-10-06
13971,6769,2023-04-22,484,5,232.20,1161.00,Completed,2023-04-27
13972,5809,2026-07-16,170,3,380.83,1142.49,Completed,2026-07-20
13973,8231,2026-03-27,341,5,515.96,2579.80,Completed,2026-03-30
13974,72,2023-07-11,164,4,66.01,264.04,Completed,2023-07-17
13975,8466,2025-02-07,8,5,563.94,2819.70,Completed,2025-02-12
13976,9164,2025-08-11,37,1,471.96,471.96,Completed,2025-08-13
13977,2583,2025-06-09,76,5,701.04,3505.20,Completed,2025-06-16
13978,4766,2024-10-24,425,2,138.62,277.24,Completed,2024-10-25
13979,3057,2026-01-01,397,2,170.75,341.50,Completed,2026-01-05
13980,4201,2024-09-11,189,4,682.44,2729.76,Cancelled,
13981,4680,2025-03-24,454,2,539.25,1078.50,Completed,2025-03-31
13982,2031,2026-07-13,470,4,29.94,119.76,Completed,2026-07-16
13983,6252,2026-04-29,204,4,630.52,2522.08,Completed,2026-05-05
13984,8225,2025-10-08,123,5,228.71,1143.55,Pending,
13985,172,2024-03-23,212,5,69.57,347.85,Completed,2024-03-25
13986,675,2024-02-12,416,2,633.14,1266.28,Completed,2024-02-17
13987,3334,2025-03-26,319,3,437.95,1313.85,Completed,2025-04-01
13988,7422,2026-04-03,288,4,310.66,1242.64,Completed,2026-04-10
13989,8145,2024-01-19,140,1,237.15,237.15,Completed,2024-01-24
13990,4430,2023-01-09,108,5,449.25,2246.25,Completed,2023-01-10
13991,476,2023-08-18,459,5,553.74,2768.70,Completed,2023-08-20
13992,8564,2024-12-29,356,1,739.07,739.07,Completed,2024-12-30
13993,8185,2023-02-05,93,2,375.40,750.80,Completed,2023-02-09
13994,5066,2023-12-14,162,2,205.38,410.76,Completed,2023-12-18
13995,9097,2026-07-26,475,4,503.91,2015.64,Completed,2026-07-29
13996,9651,2025-12-30,275,3,441.41,1324.23,Completed,2026-01-01
13997,4695,2025-09-20,183,2,188.85,377.70,Pending,
13998,387,2023-12-28,413,3,379.14,1137.42,Completed,2023-12-29
13999,2769,2025-07-30,370,2,542.85,1085.70,Completed,2025-08-02
14000,6829,2025-05-03,54,1,551.77,551.77,Completed,2025-05-04
14001,5551,2026-02-01,367,5,433.09,2165.45,Completed,2026-02-05
14002,194,2023-03-07,397,5,170.04,850.20,Completed,2023-03-11
14003,5724,2026-01-14,375,5,309.93,1549.65,Cancelled,
14004,6781,2024-09-21,394,2,409.51,819.02,Pending,
14005,3508,2025-11-05,23,3,168.97,506.91,Completed,2025-11-05
14006,4892,2025-09-19,362,5,247.42,1237.10,Completed,2025-09-20
14007,7679,2023-04-09,425,4,138.68,554.72,Cancelled,
14008,3937,2024-08-09,274,1,539.62,539.62,Completed,2024-08-11
14009,3912,2024-02-26,334,4,606.15,2424.60,Completed,2024-03-04
14010,6988,2023-11-10,58,3,10.50,31.50,Completed,2023-11-13
14011,3418,2024-07-22,461,3,91.88,275.64,Cancelled,
14012,2667,2024-12-13,326,3,495.26,1485.78,Completed,2024-12-14
14013,8784,2024-07-25,62,3,450.59,1351.77,Completed,2024-07-30
14014,3055,2025-04-18,309,2,389.26,778.52,Completed,2025-04-23
14015,8325,2023-06-04,162,1,192.79,192.79,Completed,2023-06-07
14016,4198,2026-01-26,8,1,634.67,634.67,Completed,2026-01-28
14017,6749,2026-01-29,482,4,644.98,2579.92,Completed,2026-01-29
14018,7403,2024-11-12,189,1,653.37,653.37,Completed,2024-11-19
14019,4710,2023-04-14,422,4,637.37,2549.48,Completed,2023-04-18
14020,3438,2025-05-23,80,3,591.84,1775.52,Completed,2025-05-23
14021,2089,2025-05-12,100,2,131.00,262.00,Completed,2025-05-14
14022,3235,2024-03-29,335,1,108.26,108.26,Completed,2024-04-03
14023,4181,2023-09-12,193,2,633.75,1267.50,Completed,2023-09-12
14024,1567,2026-03-22,200,4,14.10,56.40,Completed,2026-03-27
14025,7266,2026-04-02,342,4,660.80,2643.20,Completed,2026-04-03
14026,271,2023-01-01,411,2,557.07,1114.14,Completed,2023-01-06
14027,6192,2023-11-12,119,2,284.65,569.30,Cancelled,
14028,9595,2024-12-28,126,2,134.89,269.78,Completed,2024-12-29
14029,3179,2024-08-10,42,1,670.40,670.40,Completed,2024-08-15
14030,7992,2024-10-17,108,2,423.58,847.16,Completed,2024-10-18
14031,671,2025-02-11,481,5,112.45,562.25,Completed,2025-02-12
14032,2071,2023-04-13,39,2,342.94,685.88,Completed,2023-04-19
14033,7612,2024-07-09,214,2,456.63,913.26,Completed,2024-07-13
14034,743,2025-10-09,333,5,745.64,3728.20,Completed,2025-10-16
14035,4363,2023-01-22,236,4,642.98,2571.92,Cancelled,
14036,6790,2025-11-01,59,2,191.74,383.48,Completed,2025-11-02
14037,8973,2025-03-05,340,2,80.36,160.72,Completed,2025-03-10
14038,5719,2026-03-19,441,4,622.16,2488.64,Completed,2026-03-26
14039,545,2025-06-01,69,2,200.61,401.22,Completed,2025-06-06
14040,3955,2026-02-11,238,2,243.65,487.30,Completed,2026-02-15
14041,5273,2024-10-04,390,5,708.44,3542.20,Completed,2024-10-08
14042,3064,2025-03-28,292,5,307.64,1538.20,Completed,2025-04-03
14043,7435,2026-03-08,195,5,446.79,2233.95,Completed,2026-03-14
14044,5481,2025-01-04,187,4,697.88,2791.52,Completed,2025-01-09
14045,8623,2025-06-06,55,3,305.70,917.10,Completed,2025-06-07
14046,3488,2024-05-05,81,3,49.31,147.93,Completed,2024-05-10
14047,3994,2024-07-18,183,1,176.18,176.18,Completed,2024-07-24
14048,3667,2025-05-26,149,1,316.99,316.99,Cancelled,
14049,735,2024-01-30,309,4,397.07,1588.28,Completed,2024-01-30
14050,2936,2026-01-02,177,1,23.49,23.49,Cancelled,
14051,6447,2023-04-22,326,4,441.23,1764.92,Completed,2023-04-23
14052,4906,2023-12-31,389,4,625.21,2500.84,Completed,2024-01-01
14053,1563,2024-07-13,363,5,6.35,31.75,Completed,2024-07-16
14054,7111,2026-01-02,100,5,115.52,577.60,Completed,2026-01-02
14055,4194,2026-04-02,118,4,194.31,777.24,Completed,2026-04-03
14056,8477,2023-03-01,459,1,545.72,545.72,Pending,
14057,1927,2025-11-08,482,3,695.45,2086.35,Cancelled,
14058,4408,2025-07-27,359,5,189.50,947.50,Cancelled,
14059,9600,2025-03-23,464,4,70.35,281.40,Completed,2025-03-23
14060,6293,2025-03-24,282,3,214.60,643.80,Completed,2025-03-25
14061,8724,2024-08-21,346,1,100.76,100.76,Completed,2024-08-27
14062,3753,2024-11-27,362,2,266.59,533.18,Completed,2024-12-01
14063,7768,2026-06-29,412,4,79.79,319.16,Completed,2026-07-02
14064,7291,2025-08-20,481,3,115.44,346.32,Completed,2025-08-24
14065,6290,2025-02-23,260,2,134.23,268.46,Completed,2025-02-25
14066,8251,2024-10-30,179,1,97.88,97.88,Completed,2024-11-01
14067,4541,2026-02-28,242,3,111.93,335.79,Pending,
14068,1223,2024-03-02,44,4,731.61,2926.44,Completed,2024-03-06
14069,828,2024-03-21,469,4,360.35,1441.40,Completed,2024-03-24
14070,5440,2024-12-26,294,4,675.43,2701.72,Completed,2024-12-29
14071,6702,2025-01-07,106,5,422.48,2112.40,Completed,2025-01-09
14072,2544,2025-07-15,56,1,211.65,211.65,Completed,2025-07-19
14073,3335,2023-03-06,87,1,332.84,332.84,Completed,2023-03-10
14074,972,2025-06-19,10,3,154.28,462.84,Completed,2025-06-19
14075,7754,2025-07-18,226,5,41.25,206.25,Completed,2025-07-23
14076,3187,2025-07-24,117,3,581.57,1744.71,Completed,2025-07-31
14077,545,2023-01-15,158,4,331.43,1325.72,Completed,2023-01-18
14078,6820,2023-10-01,381,5,716.15,3580.75,Cancelled,
14079,184,2023-02-09,338,5,440.42,2202.10,Completed,2023-02-13
14080,7719,2026-01-08,198,3,590.60,1771.80,Completed,2026-01-08
14081,3313,2024-04-12,125,3,247.15,741.45,Completed,2024-04-19
14082,3535,2025-07-15,95,4,239.60,958.40,Completed,2025-07-19
14083,7134,2024-03-04,422,1,611.66,611.66,Cancelled,
14084,2630,2025-12-23,30,5,646.98,3234.90,Completed,2025-12-28
14085,923,2024-01-30,25,2,309.67,619.34,Pending,
14086,4192,2024-08-12,168,3,315.95,947.85,Pending,
14087,2584,2024-01-21,495,3,625.72,1877.16,Completed,2024-01-27
14088,102,2024-04-23,43,2,116.99,233.98,Completed,2024-04-29
14089,3514,2023-02-01,490,1,25.54,25.54,Completed,2023-02-05
14090,1165,2024-09-01,186,1,610.66,610.66,Cancelled,
14091,1250,2026-06-08,122,3,188.40,565.20,Completed,2026-06-09
14092,1266,2025-11-04,301,1,320.48,320.48,Completed,2025-11-05
14093,2533,2023-02-11,197,2,609.89,1219.78,Completed,2023-02-12
14094,6559,2023-09-20,212,4,65.74,262.96,Completed,2023-09-25
14095,3406,2026-02-10,16,3,489.25,1467.75,Completed,2026-02-14
14096,820,2023-04-18,458,3,727.96,2183.88,Completed,2023-04-22
14097,8100,2025-08-03,,4,11.73,46.92,Completed,2025-08-09
14098,364,2023-09-05,126,4,133.77,535.08,Completed,2023-09-06
14099,8946,2023-02-09,368,1,41.90,41.90,Completed,2023-02-11
14100,3577,2023-02-03,303,2,170.90,341.80,Completed,2023-02-06
14101,5221,2024-11-15,398,4,741.08,2964.32,Completed,2024-11-16
14102,8415,2024-01-10,290,5,175.08,875.40,Completed,2024-01-13
14103,3569,2025-04-11,384,4,304.61,1218.44,Cancelled,
14104,4237,2025-08-14,105,4,468.68,1874.72,Pending,
14105,2066,2023-07-28,493,1,635.64,635.64,Completed,2023-07-31
14106,5280,2024-07-16,128,5,575.60,2878.00,Completed,2024-07-22
14107,4900,2023-02-28,357,2,454.52,909.04,Completed,2023-03-04
14108,2917,2024-06-08,312,1,123.70,123.70,Cancelled,
14109,8567,2023-03-06,77,3,291.44,874.32,Cancelled,
14110,7140,2025-11-21,381,3,688.87,2066.61,Cancelled,
14111,4098,2023-03-28,157,2,511.73,1023.46,Completed,2023-03-30
14112,3862,2024-03-28,424,4,86.90,347.60,Completed,2024-03-29
14113,353,2025-10-19,32,2,77.30,154.60,Cancelled,
14114,8244,2024-09-20,453,1,285.42,285.42,Completed,2024-09-22
14115,4742,2024-02-16,300,4,608.69,2434.76,Completed,2024-02-22
14116,3135,2024-02-23,453,3,291.66,874.98,Completed,2024-02-27
14117,9908,2026-07-21,115,4,737.86,2951.44,Completed,2026-07-26
14118,8662,2025-01-14,418,4,139.93,559.72,Completed,2025-01-21
14119,2713,2026-07-20,178,2,520.40,1040.80,Completed,2026-07-24
14120,2857,2025-12-01,370,4,578.41,2313.64,Completed,2025-12-02
14121,8573,2024-03-16,474,2,474.65,949.30,Pending,
14122,1667,2025-11-05,322,3,708.36,2125.08,Completed,2025-11-07
14123,657,2026-01-05,115,4,746.29,2985.16,Completed,2026-01-06
14124,6862,2023-02-10,125,1,235.75,235.75,Completed,2023-02-12
14125,8666,2024-05-22,55,1,336.19,336.19,Completed,2024-05-28
14126,6776,2025-08-16,121,1,241.17,241.17,Completed,2025-08-18
14127,7671,2023-06-10,117,3,609.72,1829.16,Completed,2023-06-11
14128,1487,2024-11-10,83,1,676.34,676.34,Completed,2024-11-10
14129,7361,2023-01-18,152,2,625.93,1251.86,Pending,
14130,9137,2023-09-23,263,1,265.18,265.18,Completed,2023-09-27
14131,7455,2025-05-30,102,5,372.18,1860.90,Completed,2025-06-06
14132,7064,2025-05-09,53,2,747.43,1494.86,Cancelled,
14133,9628,2025-04-06,440,1,359.90,359.90,Completed,2025-04-12
14134,3111,2023-05-15,126,4,151.97,607.88,Completed,2023-05-17
14135,4354,2023-09-10,102,2,403.54,807.08,Completed,2023-09-13
14136,4573,2024-09-07,468,5,67.02,335.10,Cancelled,
14137,9283,2025-04-09,240,5,431.38,2156.90,Completed,2025-04-11
14138,3358,2024-09-09,285,4,701.01,2804.04,Completed,2024-09-16
14139,8268,2025-04-25,25,4,309.05,1236.20,Pending,
14140,2870,2024-09-27,363,4,6.51,26.04,Completed,2024-09-28
14141,7069,2026-03-22,326,4,429.14,1716.56,Completed,2026-03-22
14142,9112,2024-06-23,446,5,469.01,2345.05,Completed,2024-06-24
14143,1197,2023-11-09,303,5,166.46,832.30,Completed,2023-11-14
14144,731,2024-06-17,118,3,206.38,619.14,Completed,2024-06-18
14145,4957,2023-02-16,105,4,515.94,2063.76,Completed,2023-02-20
14146,2149,2023-04-27,193,4,734.73,2938.92,Pending,
14147,4473,2026-06-28,334,1,553.42,553.42,Completed,2026-07-04
14148,1175,2025-08-16,325,5,553.12,2765.60,Cancelled,
14149,3459,2024-03-21,35,3,800.73,2402.19,Completed,2024-03-27
14150,34,2024-01-02,301,4,280.52,1122.08,Completed,2024-01-07
14151,1501,2025-04-05,332,1,201.20,201.20,Pending,
14152,6093,2025-03-29,121,4,257.75,1031.00,Completed,2025-04-01
14153,9719,2023-07-06,111,3,695.87,2087.61,Cancelled,
14154,8588,2023-06-26,176,3,585.92,1757.76,Completed,2023-06-27
14155,4628,2024-01-16,230,5,806.23,4031.15,Completed,2024-01-19
14156,3101,2024-06-11,226,3,38.71,116.13,Completed,2024-06-13
14157,2603,2026-07-11,277,1,368.82,368.82,Completed,2026-07-17
14158,8551,2024-01-25,440,2,362.09,724.18,Completed,2024-01-28
14159,3564,2025-09-08,171,5,529.11,2645.55,Cancelled,
14160,3593,2024-02-05,114,4,742.41,2969.64,Completed,2024-02-12
14161,7148,2025-05-20,300,1,610.03,610.03,Completed,2025-05-26
14162,642,2023-11-06,393,3,467.03,1401.09,Completed,2023-11-12
14163,4580,2025-11-12,28,3,122.60,367.80,Pending,
14164,786,2024-07-17,342,2,627.60,1255.20,Completed,2024-07-24
14165,9326,2024-12-08,147,4,127.61,510.44,Completed,2024-12-14
14166,7833,2026-07-15,112,4,473.33,1893.32,Completed,2026-07-20
14167,3306,2024-05-10,188,1,103.89,103.89,Completed,2024-05-10
14168,9208,2023-01-10,469,2,353.38,706.76,Completed,2023-01-14
14169,366,2025-11-15,258,4,456.77,1827.08,Completed,2025-11-16
14170,4572,2026-04-21,308,1,292.01,292.01,Completed,2026-04-24
14171,4830,2025-01-24,178,4,546.31,2185.24,Completed,2025-01-25
14172,1151,2024-06-13,469,3,365.34,1096.02,Completed,2024-06-18
14173,7183,2023-09-06,109,2,393.05,786.10,Pending,
14174,1991,2024-11-28,410,2,441.69,883.38,Completed,2024-12-05
14175,1112,2023-10-04,206,3,214.37,643.11,Completed,2023-10-07
14176,3586,2025-09-30,327,3,248.19,744.57,Completed,2025-10-06
14177,4305,2023-05-27,112,1,505.41,505.41,Completed,2023-06-03
14178,139,2023-06-01,93,4,363.30,1453.20,Cancelled,
14179,4438,2026-05-05,210,3,258.50,775.50,Completed,2026-05-07
14180,1360,2024-04-06,270,2,470.73,941.46,Completed,2024-04-13
14181,9370,2026-04-15,374,3,49.57,148.71,Completed,2026-04-17
14182,1412,2024-12-03,499,2,47.54,95.08,Completed,2024-12-06
14183,720,2024-03-25,491,1,594.43,594.43,Cancelled,
14184,6025,2026-02-05,59,1,177.12,177.12,Cancelled,
14185,11001,2026-01-04,29,3,399.05,1197.15,Completed,2026-01-10
14186,1230,2026-05-19,88,5,256.71,1283.55,Completed,2026-05-20
14187,8791,2023-09-19,483,3,547.59,1642.77,Completed,2023-09-23
14188,8980,2023-01-19,120,3,173.22,519.66,Completed,2023-01-22
14189,519,2024-10-20,191,1,774.94,774.94,Completed,2024-10-26
14190,5821,2026-02-25,2,5,182.43,912.15,Completed,2026-03-01
14191,4623,2024-09-29,338,5,440.80,2204.00,Completed,2024-10-05
14192,8477,2023-01-31,345,1,654.65,654.65,Completed,2023-02-07
14193,4371,2025-05-02,246,1,587.56,587.56,Completed,2025-05-08
14194,6803,2023-04-22,362,4,259.74,1038.96,Completed,2023-04-23
14195,128,2023-05-24,199,5,472.03,2360.15,Completed,2023-05-26
14196,5777,2026-03-09,460,3,712.16,2136.48,Completed,2026-03-12
14197,9034,2025-06-18,345,5,691.94,3459.70,Completed,2025-06-18
14198,1607,2024-10-11,146,2,532.19,1064.38,Completed,2024-10-15
14199,2105,2024-11-14,407,2,469.08,938.16,Pending,
14200,6055,2024-10-03,174,3,345.64,1036.92,Completed,2024-10-10
14201,8532,2024-06-08,267,4,663.56,2654.24,Cancelled,
14202,7452,2025-10-16,77,1,322.81,322.81,Completed,2025-10-16
14203,6488,2025-04-28,201,2,87.78,175.56,Completed,2025-04-30
14204,2929,2025-06-26,59,3,170.01,510.03,Completed,2025-06-30
14205,8474,2024-08-18,469,4,349.89,1399.56,Completed,2024-08-18
14206,2342,2025-03-21,294,1,764.76,764.76,Pending,
14207,8683,2026-05-25,172,2,418.76,837.52,Completed,2026-05-29
14208,3048,2025-10-12,96,4,581.75,2327.00,Completed,2025-10-14
14209,3489,2024-11-22,28,1,112.02,112.02,Completed,2024-11-25
14210,1365,2025-03-26,470,3,35.85,107.55,Completed,2025-03-27
14211,8675,2025-07-18,38,1,634.80,634.80,Completed,2025-07-25
14212,7539,2025-05-22,261,2,756.71,1513.42,Completed,2025-05-22
14213,3478,2026-02-16,205,3,198.65,595.95,Pending,
14214,3853,2025-09-10,377,4,110.62,442.48,Completed,2025-09-13
14215,6014,2025-04-20,196,2,83.60,167.20,Pending,
14216,7079,2024-05-08,72,4,769.25,3077.00,Completed,2024-05-13
14217,2014,2024-08-23,177,1,26.18,26.18,Completed,2024-08-29
14218,196,2023-05-31,99,2,191.48,382.96,Completed,2023-06-05
14219,4413,2025-01-14,192,1,799.39,799.39,Completed,2025-01-14
14220,7387,2025-05-08,236,4,592.56,2370.24,Pending,
14221,2373,2023-12-16,123,2,252.17,504.34,Completed,2023-12-21
14222,6949,2025-04-04,67,5,205.54,1027.70,Completed,2025-04-07
14223,4105,2025-09-10,396,2,285.25,570.50,Pending,
14224,2542,2023-10-27,238,3,230.42,691.26,Completed,2023-11-03
14225,2296,2026-04-07,67,3,188.61,565.83,Completed,2026-04-09
14226,3086,2023-09-26,414,5,185.78,928.90,Cancelled,
14227,8535,2024-11-21,497,4,183.66,734.64,Completed,2024-11-21
14228,208,2023-05-04,36,2,631.63,1263.26,Completed,2023-05-11
14229,9837,2025-10-04,90,4,326.43,1305.72,Completed,2025-10-11
14230,1817,2023-08-30,20,2,560.54,1121.08,Completed,2023-08-31
14231,9934,2023-05-10,103,3,82.00,246.00,Completed,2023-05-16
14232,334,2023-09-20,323,4,622.93,2491.72,Completed,2023-09-25
14233,1281,2024-02-07,254,3,32.21,96.63,Cancelled,
14234,9091,2025-07-02,464,4,73.57,294.28,Completed,2025-07-05
14235,7366,2025-11-23,13,4,412.35,1649.40,Completed,2025-11-29
14236,5536,2025-05-31,229,4,359.67,1438.68,Completed,2025-06-01
14237,2160,2023-03-18,309,5,414.96,2074.80,Completed,2023-03-18
14238,6568,2024-06-29,470,5,33.41,167.05,Completed,2024-06-29
14239,2535,2024-03-30,478,2,777.48,1554.96,Completed,2024-04-03
14240,634,2023-02-14,45,1,457.07,457.07,Cancelled,
14241,1404,2023-06-15,300,5,654.72,3273.60,Completed,2023-06-16
14242,2514,2025-05-04,489,3,289.88,869.64,Completed,2025-05-09
14243,4876,2026-06-15,256,1,770.74,770.74,Completed,2026-06-20
14244,2921,2025-03-01,214,4,493.16,1972.64,Completed,2025-03-06
14245,7409,2023-08-28,28,4,102.70,410.80,Completed,2023-08-30
14246,2811,2023-03-01,414,5,181.56,907.80,Completed,2023-03-06
14247,5858,2023-01-19,471,4,492.19,1968.76,Completed,2023-01-20
